molecule,smiles
DEB1242553350AF5_49A2F176DD94B59A_6038_UN,O(C1C[S](=O)(=O)CC1[S](=O)(=O)Cl)C(=O)CC34CC2CC(CC(F)(C2)C3)C4
EB4EA73F23B3846B_C1AF9B47510FD81C_6038_UN,O(C1C[S](=O)(=O)CC1[S](=O)(=O)Cl)C(C34CC2(CC(CC(C)(C2)C3)C4)C)=O
F5C2FA1FB1FD05F3_2A3C1D5B1E684B1F_6038_DP,N3C[C@@H]2CC[C@@H](OC(C1=C([S](C)(=O)=O)C=C(S1)[S](=O)(=O)Cl)=O)[C@@H]2C3
15A278EF89A1CD39_FC29F6F3B9F933C7_6039_UN,O(C1CCOC(C1)C2CCOCC2)CCOCCOCC3=CC=CC=C3
3007D3533779E23C_B8D6107C98291FBF_6038_UN,CCCCCC(OC(=O)C2CCOC1(CCOCC1)C2)CC(=O)OCC
3DC88898579CF810_A29ECB20BAC037F4_6038_UN,CN1CCC(CC1)[N]2N=CC(=C2)NC(=O)CCCCCC3=CC=CC=C3
481F58A2E2361051_A8605DF910CBED84_2201_UN,CCCCCCCCC1CCC2=C(C3=C(N=C12)SC4=C3CCC4)C5CC5
4A328745F073AFAA_162927BB31C957EA_6038_UN,CCOC(=O)C(CC)(CC)COC(=O)CCC1CCC(O1)C2OCCO2
B788881BBE4333DC_7F7574FDBEEF5B2C_2875_UN,CCOC(=O)[C@@H]1C[C@@H](O)[C@@H](C1)[N]2N=NC(=C2)CC(OCC)OCC
C16DE03C35649C3F_83CA9E4B4436F9DF_6003_UN,CCC1CCCCC1OCCOC2=CC=C3C(=C2)OCCNC3=O
ED6CD14A8DBF6F47_78B4FB368B3B3CFB_6039_UN,O(C1(CCC1)C2=CN=CC=C2)CCCCCCCCCCCCCCC
F6DF1972A955F964_5E9A1D1E06F84F15_6038_UN,CCOC3CC(OC(=O)CCC1CCC(O1)C2OCCO2)C3(CC)CC
FF555E34F560D0F4_2CB5F7FE8538564E_6038_UN,CC(C)OC(=O)C(OC(=O)CCCC1CCOCC1)CN2CCOCC2
02EE9BB419E181BB_C3AFB0F051AD6515_6041_UN,CC1CCC2=C(C1)SC3=C2C(=NC(=N3)C)NC(C)C4=C(C=CC=C4F)F
0EF0AB2040300101_4963299E319492D1_6041_UN,OB(O)C1=CC(=CC=C1)C2=CC=C(C=C2)NC3CC4=C(CC3)N=CC=C4
195D672A3D2C04B9_DFD92352360195AB_6038_UN,CC(NC(=O)C3CCC2=NN=C(C1CC1)[N]2C3)C4=C(C=C(C=C4)C#N)F
19A1900D39A762C7_A31FE4873F5B4D6C_6041_DP,N4CCC1=C(C=C(C=C1)NC2=C(C3=C(C=C2)N=CC=C3)C#N)C4C(=O)O
258F65D28AD65245_2A0A6BD31A3E860D_6041_UN,C2(=N[N]1C(=CN=C1C=C2)C3=CC=C(C=C3)C#N)NC4C5CC(C4)C6CC56
2D25F9C7980E939B_F746CB6438F09F57_6038_UN,C[N]1C=CN=C1C(NC(=O)C3=C2C(=NOC2=NC(=C3)C4=CC=C(C=C4)F)C5CC5)C6=CC(=C(C=C6)F)F
32D53619C08A4F46_9FA19A5F54E4C698_2201_UN,CC4CC3=C(C)C1=C(C2=C(S1)N=C(C)C=C2C)N=C3C(C4)[N]5C=NC=N5
421191DD7F0E176C_264EA77BB4F6F46D_2875_UN,FC1=CC2=C(C(=C1)F)CCC[C@@H]2[N]3N=NC(=C3)C4CCC(C(C)C)CC4
5262E0F04FD0BD47_E95C02F104D674F5_6041_DP,OB(O)C1=CC(=CC=C1)C2=CC=C(C=C2)NC3CCNC4=C3C=CC=N4
53EC23E69E934BA0_9F4A658888AAAF3F_6039_DP,N2CC(OCCCC(C(OCC)=O)C(=O)OCC)CC1(CCOCC1)C2
5E55A7DDEEA9ABC2_E98E95CE81F97C98_2267_UN,C(#CC1=NC(=CS1)C2CC2)C3=CN=C4C=CC(=N[N]34)NC5CCCCC5
63F89CA1CFAA1BE6_034D69531974EA46_6041_UN,OB(O)C4=CC1=C(C(=CC=C1)NC2CCOC(C2)C3=CC(=CC=C3)F)S4
7088903B57B643F6_729F57D60AECA8CD_6003_UN,O([C@@H]1CCN(C1)C2=CC=C(C=C2)[N](=O)=O)C3=CC4=C(C=C3C#N)[NH]C=N4
76FBC64C50DA43F4_08B4A8045453F479_2201_UN,C12=NC5=C(C(=C1CC4C3=C(C=CC=C23)NC4)C)C=NC6=C5C=C(C=C6)Br
7BDE6ADB8246F907_38222FBCC23A747A_6041_UN,C1(=NC2=C(C=N1)C3CCC2C3)NC(C4CCCC4)C5=C(C=C(C=C5)F)F
7F9C2B87BEEE3257_EE3CF627C8FB4C78_6041_UN,OB(O)C1=CC2=C(C=C1)C=C(C=C2)NC3C4C(C3)C5=C(CC4)C=CC=C5
81D61BA0CCA28851_E884D17933507F06_2875_UN,FC1=CC2=C(C(=C1)F)CCC[C@H]2[N]3N=NC(=C3)C4CCC(C(C)C)CC4
98916CEF557F4810_BDCBD3064DC94C3F_6041_UN,FC1=CC2=C(C=C1)C3=C([NH]2)N=CN=C3NC4C7C5CC8C6CC(C4C56)C78
9DE30D1C54444367_CC95B70D66370DC3_6004_UN,OC(C1CCCCC1)C2=C(C=NC=C2F)C3=CC(=C(C=C3Cl)C4CC4)C
A01C2EB644DAF039_801908149491C901_6035_UN,O(C1CC(C1)C2=CC(=C(C=C2)F)F)C4=CC3=C(C(C(C)C)NCC3)C=C4
A477524ECFCD0E19_995C8B3A84094193_7019_UN,CC1CCC2=C(C1)SC3=C2C(N=C(N3)C=CC4=C(F)C=C(C(=C4)I)Br)=N
A711D42B33B7D127_11FB6816199B5CE9_2201_UN,C12=NC5=C(C(=C1CC3=C2SC=C3)C4=CC(=C(C)C=C4)F)C6=C(S5)CCC6
AA4C946F90935AD1_1D9ECF7E59445F4C_6041_UN,CC1CCC2=C(C1)SC3=C2C(=NC(=N3)C)NC(C)C4=C(C=NC=C4F)F
AC54A9E3340A23D7_46B7ADC83A6CB28F_6041_UN,C1(=NC(=CC=N1)OC2CCOCC2)NC(C3CC3)C4=C(C=CC(=C4)F)F
B627B0104D7C8CDA_53722F072D2641AC_6038_UN,CC(NC(=O)C1=CSC(=N1)C2=C(C=CC=N2)F)C3=C(C=C(C=C3)C#N)F
BB66B1C0D641CB81_2FFAB910ABBE096E_6041_UN,C2(=CC=NC3=C1N=CC=CC1=CC=C23)NC4C5C6=C(CC45)C=C(C=C6)F
BEA07448758BD23E_8F508DFD1DE3068F_6041_DP,CC1=C(C3=C(C=C1)N=C2CCCCC2=C3NC4CC4C5CCCNC5)F
C19D3E2A8C078FA6_B65BFC83906FF5C3_6041_UN,CC1=NC2=C(C=C1)N=C(S2)NC4CCC3=NC(=C[N]3C4)C5=C(C=C(C=C5)F)F
D0EE6881B6CA88F5_F9D784B86FA868F2_2201_UN,C34=NC1=C(C2=C(S1)CCC2)C(=C3CC5=C4SC=C5)C6=CC=C(C=C6)C#N
ECE5E5967AC3D4DE_565692CDEEF6043E_2201_UN,CC1=C(C3=C(C=C1)C2=NC5=C4C(=C2CCO3)CCC4=CC6=C5CCC6)C
F3A43FC4DB370BF5_92E20A83BE5999CA_2201_UN,CC4CC3=C(C)C1=C(C2=C(S1)N=C(C)C=C2C)N=C3C5=C4C=CC(=C5)Br
FD99E08C53FE6DEC_31B48ECF7AAA6695_6038_UN,CC(NC(=O)C3CCC1=C(C=NC(=N1)C2CC2)C3)C4=C(C=NC=C4F)F
FF417522D389028B_BC12F10A2DB0DA73_2875_UN,CC(C)(C)C4CC([N]1N=NC(=C1)C2=CC=C(S2)C3=CC=CC=C3)C(=O)N4
0DA8C4C33AA0C9E1_E7478851CBE9FFC6_6034_UN,CCOC(=O)C1=C(N=C(N1CCOCCOCCOCCN=[N]#N)N)Cl
108CE9FC2EF97A96_0D56D81E0096A020_6031_UN,CC1=C(C(=NC(=N1)N)C)C(=O)OCCCOCCOCCOCCOC
179BE90CCE90DF8D_EFEADB2F0B4F57BD_6038_UN,COCCOCCOCCOCCCOC(C1=C(C)N=C(C(=C1)Cl)Cl)=O
1F151109852F601D_580B33C2AFC35B84_6039_UN,CCCCCCN1C=CC(=O)C(=C1C)OCCO[P](OCC)(=O)OCC
292BA9D966A2BFA5_10FA5F1A2480AAB0_6031_DP,CC(C[N]1C=C(C=N1)C(=O)OCCCOCCOCCOCCOC)N
2CD493511CAC892C_5DF3C8051252DC84_6031_UN,CCN(CCOC)C(=O)COCC(=O)OCC[N]1C=C(Cl)C(=N1)[N](=O)=O
31AE2F18AB2BCE14_6B3DE136AB86C36D_6031_UN,CCCC(=O)N1CSCC1C(=O)OCCOCCOCCOCCCC
3D3E27101DD8CF6D_5DFE16E32A603D0A_6038_UN,CCOC(=O)C(C)(CCCCCOC(=O)C[C@H]1CCOC1)C(=O)OCC
46ED9E425A0AAC1F_09F10D21DAAA2DF6_6029_UN,COCCOCCN(CCOCCOC)[S](C1=C(C)N=C(N=C1)Cl)(=O)=O
4B8A0545BB2E77C9_1CF42E201A4776BD_6029_UN,OCCOCCN(CCOCCO)[S](C1=C(OCC)N=C(N=C1)Cl)(=O)=O
4D62CABBC727DD11_27F2CF571CF2BC0E_6038_UN,COCCOCCOCCOCCCOC(C1=C(C)OCC[S]1(=O)=O)=O
58812E628A8F1B9B_8085F89CF06995C2_2875_UN,COCCOCCOCC[N]1N=NC(=C1)COCCOCCOCCO
5A4FB91A7B62ADF2_54D14F66D786E04B_6036_UN,COCCOCCOCCOCCCN(C)[S](=O)(=O)C1=C(ON=C1C)C
5BCC9081AC39A3BE_2F3A3FE194147B1F_6038_UN,CCOC(=O)[C@H](OC(C(COCCOCCOCCOC)(C)C)=O)CC
61F5F44EC6FC1C68_F2496A68462D005F_6031_UN,O(C(=O)C1CCC[S]1(=O)=O)CCOCCOCCO[Si](C(C)(C)C)(C)C
7031A83E0EA6B742_280551C7312C6EDE_6031_UN,COCC1=NC(=CS1)CC(=O)OCCCOCCOCCOCCOC
741A03722E6AC222_604ABDE31577F9E5_2875_UN,CCO[P](=O)(CC[N]1N=NC(=C1)COCCOCCOCCO)OCC
76F99D74E3CFACC8_1CD5A0D1469B3979_6038_UN,CCCCC(=O)N(CC)CCOC(C1=CC(=NC2=C(C(=N[N]12)C)C)C)=O
876AC5F90F4C2B91_AA29FE874784D508_6041_DP,CCOC(=O)C2=C[N]1C=CN=C(C1=C2)N[C@@H]3CC(C(O)=O)C[C@@H]3[N]4C=C(N=N4)C(C)(C)C
93CF9968637F6BF7_E4CC86F6090FD5D7_2267_UN,NCCOCCOCCOCC#CC1=N[N](CC[S](CC)(=O)=O)C=C1C
95B33C6AD8A4F265_CAB4C4D79B3B8BA5_6039_UN,COCCOCCOCCOCCCOCC1=NSC(=N1)C(OCC)=O
9CD558FA13DC5721_854FC366647C0BB4_6031_UN,CCCCCCCCCCCCCCCCCC(=O)OCCC(N)=NO
9DC57EEAE49DCD17_EF07ABE946B3EF81_6041_UN,COC1=C(C=C(C(=C1)F)C)NCC2(CC(OC)(C2)OC)C(=O)OC(C)C
A65AE9D58C07E96E_C617639A1BC0F41B_6038_UN,COCCOCCOCCOCCCOC(=O)C[N]1C=NC(=N1)[N](=O)=O
AB51A5B0EB269A49_418666232D1035C5_6031_UN,C[P](=O)(C)CCC1=NC(=CS1)C(=O)OCCCCCCCC(OCC)=O
B855BAED21503C51_3B2731F035A8E5AB_6039_UN,COCCOCC(OCC(N1C(CC(CC1(C)C)=O)(C)C)=O)C(C)(C)C
C01FDF311CA9A8BD_E13409BAE6F14B89_6028_UN,COCCOCCN(CCOCCOC)[S](C1=CC(=NC(=N1)C)C)(=O)=O
C3EF979F04E43DBD_31FCD9F26A762BCE_6034_UN,CCOC(=O)C1=C(N=C(N1CCCOCCOCCOCCOC)N)Cl
C414C69F28BFA1D7_A790312FB599F6AA_6038_UN,COCCOCCOCCCOC(CC[N]1N=C(C)C(=C1C)[N](=O)=O)=O
CB6582F5C808F348_B2905114CC302CC1_6038_UN,COCCOCCOCCOCCCOC(COCC1=NN=C(C)S1)=O
D1171B157D41635A_7AF178A8EB30C436_6038_UN,CO[S](=O)(=O)CCOC(CSC1=NC(=C(C(OCC)=O)C=C1C#N)C)=O
E53339CB25E708E3_F8CD2A9E547FC5F9_6038_UN,COC(=O)[C@@H]1C[C@@H]2CC[C@H](C1)[C@@H]2OC(CC3=C(N=C(CC)N=C3C)C)=O
F1CA23C946933834_D30A0DB583B5FF19_6038_UN,CC1=CC(=C(C)S1)[S](=O)(=O)NCCNC(CN[S](CCOCC)(=O)=O)=O
F24DBE60594EEFD6_EF0D24C62221073F_6038_UN,N(CC1(CC1)[S](=O)(=O)N)C(C(COCCOCCOCCOC)(C)C)=O
F4D768B7575E3D60_07609BE1422839DC_6026_UN,CC(C)C[N]1N=C(C)C(=C1C)[S](=O)(=O)NCCCOCCOCCOC
F54CAE687231AB97_EBF884A06FD21E6A_6031_UN,NC1=NCC(CC1)C(=O)OCCOCCOCCO[Si](C(C)(C)C)(C)C
FC6511C296E04E47_E00B9BC684FAF91B_6031_UN,CC1=NC(=CS1)CCCC(=O)OCCCOCCOCCOCCOC
